A,33.77301,N,084.40322,W,195941,290609,001.2,028,00000.0,01.5,99
A,33.77301,N,084.40321,W,195942,290609,003.7,028,00000.0,01.5,99
A,33.77303,N,084.40320,W,195943,290609,006.6,028,00000.0,01.5,99
A,33.77306,N,084.40320,W,195944,290609,009.1,028,00000.0,01.5,99
A,33.77310,N,084.40320,W,195945,290609,011.4,020,00000.0,01.5,99
A,33.77314,N,084.40323,W,195946,290609,013.2,020,00000.0,01.5,99
A,33.77319,N,084.40328,W,195947,290609,015.7,007,00000.0,01.5,99
A,33.77322,N,084.40336,W,195948,290609,017.8,007,00000.0,01.5,99
A,33.77325,N,084.40344,W,195949,290609,020.1,348,00000.0,01.5,99
A,33.77328,N,084.40354,W,195950,290609,022.2,348,00000.0,01.5,99
A,33.77332,N,084.40365,W,195951,290609,024.2,326,00000.0,01.5,99
A,33.77335,N,084.40376,W,195952,290609,025.8,307,00000.0,01.5,99
A,33.77339,N,084.40388,W,195953,290609,027.3,294,00000.0,01.5,99
A,33.77343,N,084.40401,W,195954,290609,028.2,288,00000.0,01.5,99
A,33.77348,N,084.40414,W,195955,290609,029.0,288,00000.0,01.5,99
A,33.77353,N,084.40427,W,195956,290609,029.8,289,00000.0,01.5,99
A,33.77358,N,084.40440,W,195957,290609,030.6,289,00000.0,01.5,99
A,33.77364,N,084.40454,W,195958,290609,031.1,290,00000.0,01.5,99
A,33.77369,N,084.40468,W,195959,290609,031.6,291,00000.0,01.5,99
A,33.77375,N,084.40482,W,200000,290609,031.4,292,00000.0,01.5,99
A,33.77380,N,084.40495,W,200001,290609,031.3,292,00000.0,01.5,99
A,33.77386,N,084.40509,W,200002,290609,031.2,292,00000.0,01.5,99
A,33.77392,N,084.40522,W,200003,290609,031.3,293,00000.0,01.5,99
A,33.77398,N,084.40536,W,200004,290609,031.9,293,00000.0,01.5,99
A,33.77405,N,084.40549,W,200005,290609,032.2,294,00000.0,01.5,99
A,33.77412,N,084.40562,W,200006,290609,032.1,295,314740.8,01.5,99
A,33.77420,N,084.40575,W,200007,290609,031.8,297,00000.0,01.5,99
A,33.77428,N,084.40586,W,200008,290609,031.4,299,00000.0,01.5,99
A,33.77437,N,084.40598,W,200009,290609,031.8,302,00000.0,01.5,99
A,33.77446,N,084.40608,W,200010,290609,032.2,305,00000.0,01.5,99
A,33.77457,N,084.40618,W,200011,290609,032.7,309,00000.0,01.5,99
A,33.77467,N,084.40627,W,200012,290609,032.6,312,00000.0,01.5,99
A,33.77479,N,084.40635,W,200013,290609,032.0,316,00000.0,01.5,99
A,33.77490,N,084.40642,W,200014,290609,031.5,320,00000.0,01.5,99
A,33.77502,N,084.40649,W,200015,290609,031.1,324,00000.0,01.5,99
A,33.77513,N,084.40655,W,200016,290609,030.7,327,00000.0,01.5,99
A,33.77524,N,084.40661,W,200017,290609,029.7,329,00000.0,01.5,99
A,33.77535,N,084.40667,W,200018,290609,028.0,331,00000.0,01.5,99
A,33.77545,N,084.40672,W,200019,290609,025.3,331,00000.0,01.5,99
A,33.77554,N,084.40677,W,200020,290609,023.0,332,00000.0,01.5,99
A,33.77562,N,084.40681,W,200021,290609,021.0,332,00000.0,01.5,99
A,33.77569,N,084.40685,W,200022,290609,018.0,332,00000.0,01.5,99
A,33.77575,N,084.40688,W,200023,290609,015.1,332,00000.0,01.5,99
A,33.77581,N,084.40690,W,200024,290609,014.7,332,00000.0,01.5,99
A,33.77587,N,084.40691,W,200025,290609,015.0,332,00000.0,01.5,99
A,33.77592,N,084.40688,W,200026,290609,016.5,340,00000.0,01.5,99
A,33.77598,N,084.40684,W,200027,290609,018.8,340,00000.0,01.5,99
A,33.77605,N,084.40677,W,200028,290609,021.7,353,00000.0,01.5,99
A,33.77612,N,084.40670,W,200029,290609,023.7,009,00000.0,01.5,99
A,33.77620,N,084.40662,W,200030,290609,026.1,024,00000.0,01.5,99
A,33.77629,N,084.40654,W,200031,290609,028.4,037,00000.0,01.5,99
A,33.77638,N,084.40645,W,200032,290609,030.4,043,00000.0,01.5,99
A,33.77649,N,084.40637,W,200033,290609,031.8,043,00000.0,01.5,99
A,33.77661,N,084.40629,W,200034,290609,032.9,041,00000.0,01.5,99
A,33.77673,N,084.40622,W,200035,290609,033.7,037,00000.0,01.5,99
A,33.77686,N,084.40617,W,200036,290609,034.1,033,00000.0,01.5,99
A,33.77699,N,084.40613,W,200037,290609,034.7,028,00000.0,01.5,99
A,33.77713,N,084.40610,W,200038,290609,034.2,023,00000.0,01.5,99
A,33.77727,N,084.40608,W,200039,290609,034.2,017,00000.0,01.5,99
A,33.77741,N,084.40608,W,200040,290609,034.1,011,00000.0,01.5,99
A,33.77755,N,084.40610,W,200041,290609,034.3,005,00000.0,01.5,99
A,33.77768,N,084.40614,W,200042,290609,034.4,359,00000.0,01.5,99
A,33.77782,N,084.40618,W,200043,290609,034.7,353,00000.0,01.5,99
A,33.77795,N,084.40624,W,200044,290609,034.9,347,00000.0,01.5,99
A,33.77808,N,084.40632,W,200045,290609,034.9,341,00000.0,01.5,99
A,33.77820,N,084.40640,W,200046,290609,034.9,335,00000.0,01.5,99
A,33.77831,N,084.40650,W,200047,290609,035.0,330,00000.0,01.5,99
A,33.77842,N,084.40661,W,200048,290609,035.3,325,00000.0,01.5,99
A,33.77853,N,084.40672,W,200049,290609,035.5,321,00000.0,01.5,99
A,33.77864,N,084.40683,W,200050,290609,035.7,318,00000.0,01.5,99
A,33.77875,N,084.40694,W,200051,290609,035.5,316,00000.0,01.5,99
A,33.77887,N,084.40704,W,200052,290609,035.3,316,00000.0,01.5,99
A,33.77898,N,084.40714,W,200053,290609,035.5,317,00000.0,01.5,99
A,33.77911,N,084.40722,W,200054,290609,035.6,320,00000.0,01.5,99
A,33.77925,N,084.40728,W,200055,290609,035.5,323,00000.0,01.5,99
A,33.77938,N,084.40733,W,200056,290609,035.8,329,00000.0,01.5,99
A,33.77953,N,084.40736,W,200057,290609,036.0,335,00000.0,01.5,99
A,33.77967,N,084.40737,W,200058,290609,036.0,341,00000.0,01.5,99
A,33.77982,N,084.40738,W,200059,290609,036.3,347,00000.0,01.5,99
A,33.77997,N,084.40738,W,200100,290609,036.5,352,00000.0,01.5,99
A,33.78012,N,084.40738,W,200101,290609,037.0,356,00000.0,01.5,99
A,33.78027,N,084.40738,W,200102,290609,037.2,358,00000.0,01.5,99
A,33.78042,N,084.40739,W,200103,290609,036.8,359,00000.0,01.5,99
A,33.78056,N,084.40739,W,200104,290609,034.5,359,00000.0,01.5,99
A,33.78070,N,084.40740,W,200105,290609,032.1,359,00000.0,01.5,99
A,33.78082,N,084.40740,W,200106,290609,029.7,359,00000.0,01.5,99
A,33.78094,N,084.40740,W,200107,290609,028.1,359,00000.0,01.5,99
A,33.78105,N,084.40740,W,200108,290609,026.3,359,00000.0,01.5,99
A,33.78115,N,084.40740,W,200109,290609,023.5,360,00000.0,01.5,99
A,33.78124,N,084.40740,W,200110,290609,020.3,360,00000.0,01.5,99
A,33.78131,N,084.40740,W,200111,290609,016.8,000,00000.0,01.5,99
A,33.78137,N,084.40740,W,200112,290609,013.3,000,00000.0,01.5,99
A,33.78142,N,084.40739,W,200113,290609,009.8,000,00000.0,01.5,99
A,33.78145,N,084.40739,W,200114,290609,005.9,000,00000.0,01.5,99
A,33.78146,N,084.40739,W,200115,290609,001.8,000,00000.0,01.5,99
A,33.78142,N,084.40736,W,200204,290609,001.6,000,00000.0,01.5,99
A,33.78144,N,084.40736,W,200205,290609,006.2,000,00000.0,01.5,99
A,33.78148,N,084.40736,W,200206,290609,010.6,000,00000.0,01.5,99
A,33.78152,N,084.40736,W,200207,290609,014.1,004,00000.0,01.5,99
A,33.78159,N,084.40736,W,200208,290609,017.8,004,00000.0,01.5,99
A,33.78167,N,084.40736,W,200209,290609,021.4,004,00000.0,01.5,99
A,33.78177,N,084.40736,W,200210,290609,025.1,004,00000.0,01.5,99
A,33.78188,N,084.40736,W,200211,290609,028.6,004,00000.0,01.5,99
A,33.78200,N,084.40736,W,200212,290609,031.8,004,00000.0,01.5,99
A,33.78214,N,084.40736,W,200213,290609,034.2,000,00000.0,01.5,99
A,33.78228,N,084.40736,W,200214,290609,035.7,360,00000.0,01.5,99
A,33.78243,N,084.40736,W,200215,290609,036.7,360,00000.0,01.5,99
A,33.78258,N,084.40736,W,200216,290609,037.3,360,00000.0,01.5,99
A,33.78273,N,084.40736,W,200217,290609,038.0,000,00000.0,01.5,99
A,33.78289,N,084.40735,W,200218,290609,038.6,000,00000.0,01.5,99
A,33.78305,N,084.40736,W,200219,290609,039.1,000,00000.0,01.5,99
A,33.78321,N,084.40736,W,200220,290609,039.6,000,00000.0,01.5,99
A,33.78337,N,084.40736,W,200221,290609,040.1,000,00000.0,01.5,99
A,33.78353,N,084.40736,W,200222,290609,040.4,000,00000.0,01.5,99
A,33.78370,N,084.40736,W,200223,290609,040.2,360,00000.0,01.5,99
A,33.78386,N,084.40735,W,200224,290609,039.9,000,00000.0,01.5,99
A,33.78402,N,084.40735,W,200225,290609,039.5,000,00000.0,01.5,99
A,33.78418,N,084.40735,W,200226,290609,039.5,001,00000.0,01.5,99
A,33.78435,N,084.40734,W,200227,290609,039.6,001,00000.0,01.5,99
A,33.78451,N,084.40734,W,200228,290609,039.0,001,00000.0,01.5,99
A,33.78466,N,084.40734,W,200229,290609,038.2,001,00000.0,01.5,99
A,33.78482,N,084.40734,W,200230,290609,037.3,001,287218.7,01.5,99
A,33.78497,N,084.40734,W,200231,290609,036.0,001,00000.0,01.5,99
A,33.78511,N,084.40734,W,200232,290609,033.8,000,00000.0,01.5,99
A,33.78524,N,084.40734,W,200233,290609,030.6,000,00000.0,01.5,99
A,33.78535,N,084.40734,W,200234,290609,027.5,000,00000.0,01.5,99
A,33.78546,N,084.40734,W,200235,290609,024.9,000,00000.0,01.5,99
A,33.78556,N,084.40734,W,200236,290609,022.3,000,00000.0,01.5,99
A,33.78564,N,084.40734,W,200237,290609,019.6,000,00000.0,01.5,99
A,33.78571,N,084.40734,W,200238,290609,016.8,000,00000.0,01.5,99
A,33.78577,N,084.40734,W,200239,290609,014.1,000,00000.0,01.5,99
A,33.78583,N,084.40734,W,200240,290609,012.7,000,00000.0,01.5,99
A,33.78588,N,084.40734,W,200241,290609,012.7,000,00000.0,01.5,99
A,33.78593,N,084.40734,W,200242,290609,014.0,001,00000.0,01.5,99
A,33.78599,N,084.40733,W,200243,290609,016.1,001,00000.0,01.5,99
A,33.78606,N,084.40733,W,200244,290609,018.2,001,00000.0,01.5,99
A,33.78614,N,084.40733,W,200245,290609,020.3,001,00000.0,01.5,99
A,33.78622,N,084.40733,W,200246,290609,022.0,001,00000.0,01.5,99
A,33.78631,N,084.40734,W,200247,290609,023.8,000,00000.0,01.5,99
A,33.78641,N,084.40734,W,200248,290609,025.5,000,00000.0,01.5,99
A,33.78652,N,084.40733,W,200249,290609,027.2,000,00000.0,01.5,99
A,33.78663,N,084.40733,W,200250,290609,028.4,360,00000.0,01.5,99
A,33.78675,N,084.40733,W,200251,290609,029.7,360,00000.0,01.5,99
A,33.78687,N,084.40734,W,200252,290609,031.1,000,00000.0,01.5,99
A,33.78700,N,084.40734,W,200253,290609,032.4,359,00000.0,01.5,99
A,33.78713,N,084.40736,W,200254,290609,033.1,358,00000.0,01.5,99
A,33.78726,N,084.40738,W,200255,290609,032.3,356,00000.0,01.5,99
A,33.78739,N,084.40740,W,200256,290609,031.2,354,00000.0,01.5,99
A,33.78752,N,084.40742,W,200257,290609,031.0,352,00000.0,01.5,99
A,33.78764,N,084.40744,W,200258,290609,030.9,351,00000.0,01.5,99
A,33.78776,N,084.40746,W,200259,290609,031.0,351,00000.0,01.5,99
A,33.78789,N,084.40749,W,200300,290609,031.8,350,00000.0,01.5,99
A,33.78802,N,084.40751,W,200301,290609,033.0,350,00000.0,01.5,99
A,33.78815,N,084.40754,W,200302,290609,033.7,350,00000.0,01.5,99
A,33.78829,N,084.40756,W,200303,290609,033.7,350,00000.0,01.5,99
A,33.78842,N,084.40758,W,200304,290609,033.6,350,00000.0,01.5,99
A,33.78856,N,084.40760,W,200305,290609,034.5,350,00000.0,01.5,99
A,33.78870,N,084.40764,W,200306,290609,034.9,350,00000.0,01.5,99
A,33.78884,N,084.40766,W,200307,290609,034.8,349,00000.0,01.5,99
A,33.78897,N,084.40768,W,200308,290609,033.6,349,00000.0,01.5,99
A,33.78910,N,084.40770,W,200309,290609,032.0,350,00000.0,01.5,99
A,33.78922,N,084.40772,W,200310,290609,029.6,351,00000.0,01.5,99
A,33.78934,N,084.40773,W,200311,290609,027.5,351,00000.0,01.5,99
A,33.78944,N,084.40774,W,200312,290609,025.7,353,00000.0,01.5,99
A,33.78954,N,084.40776,W,200313,290609,024.0,353,00000.0,01.5,99
A,33.78963,N,084.40776,W,200314,290609,022.4,354,00000.0,01.5,99
A,33.78972,N,084.40777,W,200315,290609,020.2,354,00000.0,01.5,99
A,33.78979,N,084.40778,W,200316,290609,016.5,354,00000.0,01.5,99
A,33.78985,N,084.40778,W,200317,290609,012.6,354,00000.0,01.5,99
A,33.78989,N,084.40779,W,200318,290609,010.5,354,00000.0,01.5,99
A,33.78993,N,084.40779,W,200319,290609,008.9,354,00000.0,01.5,99
A,33.78996,N,084.40779,W,200320,290609,007.6,354,00000.0,01.5,99
A,33.78999,N,084.40779,W,200321,290609,007.1,355,00000.0,01.5,99
A,33.79002,N,084.40780,W,200322,290609,009.1,355,00000.0,01.5,99
A,33.79006,N,084.40780,W,200323,290609,011.2,355,00000.0,01.5,99
A,33.79012,N,084.40780,W,200324,290609,014.0,355,00000.0,01.5,99
A,33.79018,N,084.40781,W,200325,290609,017.3,355,00000.0,01.5,99
A,33.79026,N,084.40781,W,200326,290609,020.1,356,00000.0,01.5,99
A,33.79034,N,084.40782,W,200327,290609,022.6,356,00000.0,01.5,99
A,33.79044,N,084.40782,W,200328,290609,024.6,357,00000.0,01.5,99
A,33.79054,N,084.40782,W,200329,290609,025.8,358,00000.0,01.5,99
A,33.79065,N,084.40782,W,200330,290609,026.5,358,00000.0,01.5,99
A,33.79076,N,084.40782,W,200331,290609,026.2,359,00000.0,01.5,99
A,33.79086,N,084.40782,W,200332,290609,025.5,359,00000.0,01.5,99
A,33.79096,N,084.40782,W,200333,290609,023.6,359,00000.0,01.5,99
A,33.79105,N,084.40782,W,200334,290609,021.4,359,00000.0,01.5,99
A,33.79113,N,084.40781,W,200335,290609,019.1,359,00000.0,01.5,99
A,33.79120,N,084.40778,W,200336,290609,017.6,002,00000.0,01.5,99
A,33.79126,N,084.40773,W,200337,290609,017.8,002,00000.0,01.5,99
A,33.79131,N,084.40766,W,200338,290609,020.4,012,00000.0,01.5,99
A,33.79136,N,084.40756,W,200339,290609,023.3,012,00000.0,01.5,99
A,33.79140,N,084.40745,W,200340,290609,026.3,026,00000.0,01.5,99
A,33.79144,N,084.40732,W,200341,290609,028.8,041,00000.0,01.5,99
A,33.79148,N,084.40718,W,200342,290609,030.7,056,00000.0,01.5,99
A,33.79153,N,084.40704,W,200343,290609,031.4,067,00000.0,01.5,99
A,33.79157,N,084.40689,W,200344,290609,032.5,071,00000.0,01.5,99
A,33.79162,N,084.40674,W,200345,290609,033.2,073,00000.0,01.5,99
A,33.79166,N,084.40659,W,200346,290609,033.5,073,00000.0,01.5,99
A,33.79170,N,084.40643,W,200347,290609,033.9,074,00000.0,01.5,99
A,33.79171,N,084.40626,W,200348,290609,034.6,076,00000.0,01.5,99
A,33.79172,N,084.40610,W,200349,290609,034.9,079,00000.0,01.5,99
A,33.79170,N,084.40593,W,200350,290609,034.8,084,00000.0,01.5,99
A,33.79166,N,084.40576,W,200351,290609,035.2,090,00000.0,01.5,99
A,33.79160,N,084.40561,W,200352,290609,035.4,097,00000.0,01.5,99
A,33.79152,N,084.40546,W,200353,290609,035.7,103,00000.0,01.5,99
A,33.79143,N,084.40533,W,200354,290609,036.0,111,00000.0,01.5,99
A,33.79131,N,084.40521,W,200355,290609,036.1,119,00000.0,01.5,99
A,33.79119,N,084.40512,W,200356,290609,036.5,126,00000.0,01.5,99
A,33.79106,N,084.40502,W,200357,290609,037.3,133,00000.0,01.5,99
A,33.79092,N,084.40493,W,200358,290609,038.0,138,00000.0,01.5,99
A,33.79079,N,084.40484,W,200359,290609,038.4,143,00000.0,01.5,99
A,33.79065,N,084.40475,W,200400,290609,037.4,145,00000.0,01.5,99
A,33.79053,N,084.40467,W,200401,290609,033.7,146,00000.0,01.5,99
A,33.79041,N,084.40459,W,200402,290609,031.6,147,00000.0,01.5,99
A,33.79030,N,084.40452,W,200403,290609,031.4,147,00000.0,01.5,99
A,33.79019,N,084.40444,W,200404,290609,031.3,146,00000.0,01.5,99
A,33.79008,N,084.40435,W,200405,290609,031.3,145,00000.0,01.5,99
A,33.78999,N,084.40425,W,200406,290609,031.6,142,287219.2,01.5,99
A,33.78990,N,084.40414,W,200407,290609,032.6,138,00000.0,01.5,99
A,33.78981,N,084.40402,W,200408,290609,032.4,134,00000.0,01.5,99
A,33.78975,N,084.40389,W,200409,290609,030.2,129,00000.0,01.5,99
A,33.78969,N,084.40376,W,200410,290609,028.2,124,00000.0,01.5,99
A,33.78964,N,084.40364,W,200411,290609,026.5,119,00000.0,01.5,99
A,33.78961,N,084.40352,W,200412,290609,025.5,115,00000.0,01.5,99
A,33.78958,N,084.40341,W,200413,290609,024.2,111,00000.0,01.5,99
A,33.78957,N,084.40330,W,200414,290609,021.6,107,00000.0,01.5,99
A,33.78956,N,084.40320,W,200415,290609,017.5,107,00000.0,01.5,99
A,33.78955,N,084.40313,W,200416,290609,012.6,103,00000.0,01.5,99
A,33.78955,N,084.40309,W,200417,290609,007.5,103,00000.0,01.5,99
A,33.78955,N,084.40306,W,200418,290609,004.2,103,00000.0,01.5,99
A,33.78955,N,084.40304,W,200419,290609,002.8,103,00000.0,01.5,99
A,33.78955,N,084.40303,W,200420,290609,003.7,103,00000.0,01.5,99
A,33.78955,N,084.40300,W,200421,290609,006.6,099,00000.0,01.5,99
A,33.78955,N,084.40296,W,200422,290609,010.1,099,00000.0,01.5,99
A,33.78955,N,084.40291,W,200423,290609,012.2,099,00000.0,01.5,99
A,33.78955,N,084.40285,W,200424,290609,014.1,096,00000.0,01.5,99
A,33.78955,N,084.40277,W,200425,290609,016.8,096,00000.0,01.5,99
A,33.78954,N,084.40269,W,200426,290609,017.9,093,00000.0,01.5,99
A,33.78954,N,084.40260,W,200427,290609,019.0,093,00000.0,01.5,99
A,33.78955,N,084.40250,W,200428,290609,020.4,091,00000.0,01.5,99
A,33.78955,N,084.40240,W,200429,290609,020.9,091,00000.0,01.5,99
A,33.78956,N,084.40230,W,200430,290609,021.4,090,00000.0,01.5,99
A,33.78956,N,084.40219,W,200431,290609,023.1,089,00000.0,01.5,99
A,33.78957,N,084.40208,W,200432,290609,025.0,088,00000.0,01.5,99
A,33.78959,N,084.40195,W,200433,290609,027.2,086,00000.0,01.5,99
A,33.78961,N,084.40181,W,200434,290609,029.4,085,00000.0,01.5,99
A,33.78964,N,084.40167,W,200435,290609,030.7,083,00000.0,01.5,99
A,33.78967,N,084.40152,W,200436,290609,031.6,081,00000.0,01.5,99
A,33.78972,N,084.40138,W,200437,290609,032.2,079,00000.0,01.5,99
A,33.78977,N,084.40124,W,200438,290609,032.5,076,00000.0,01.5,99
A,33.78983,N,084.40109,W,200439,290609,032.9,073,00000.0,01.5,99
A,33.78989,N,084.40095,W,200440,290609,033.2,071,00000.0,01.5,99
A,33.78996,N,084.40082,W,200441,290609,033.6,068,00000.0,01.5,99
A,33.79004,N,084.40068,W,200442,290609,034.5,065,00000.0,01.5,99
A,33.79013,N,084.40055,W,200443,290609,034.9,062,00000.0,01.5,99
A,33.79022,N,084.40042,W,200444,290609,034.7,060,00000.0,01.5,99
A,33.79031,N,084.40030,W,200445,290609,034.1,057,00000.0,01.5,99
A,33.79041,N,084.40019,W,200446,290609,033.1,054,00000.0,01.5,99
A,33.79051,N,084.40008,W,200447,290609,032.4,052,00000.0,01.5,99
A,33.79060,N,084.39998,W,200448,290609,031.8,050,00000.0,01.5,99
A,33.79070,N,084.39988,W,200449,290609,030.8,049,00000.0,01.5,99
A,33.79079,N,084.39978,W,200450,290609,029.5,048,00000.0,01.5,99
A,33.79087,N,084.39968,W,200451,290609,027.3,048,00000.0,01.5,99
A,33.79093,N,084.39958,W,200452,290609,025.7,050,00000.0,01.5,99
A,33.79098,N,084.39948,W,200453,290609,023.5,053,00000.0,01.5,99
A,33.79103,N,084.39939,W,200454,290609,020.4,053,00000.0,01.5,99
A,33.79106,N,084.39931,W,200455,290609,016.7,057,00000.0,01.5,99
A,33.79108,N,084.39924,W,200456,290609,013.0,057,00000.0,01.5,99
A,33.79110,N,084.39919,W,200457,290609,009.8,062,00000.0,01.5,99
A,33.79110,N,084.39916,W,200458,290609,005.0,062,00000.0,01.5,99
A,33.79111,N,084.39914,W,200459,290609,002.6,062,00000.0,01.5,99
A,33.79111,N,084.39914,W,200500,290609,001.1,062,00000.0,01.5,99
A,33.79111,N,084.39913,W,200501,290609,001.4,062,00000.0,01.5,99
A,33.79111,N,084.39913,W,200502,290609,001.3,062,00000.0,01.5,99
A,33.79112,N,084.39916,W,200556,290609,001.1,062,00000.0,01.5,99
A,33.79112,N,084.39915,W,200557,290609,001.9,062,00000.0,01.5,99
A,33.79112,N,084.39914,W,200558,290609,004.8,062,00000.0,01.5,99
A,33.79112,N,084.39910,W,200559,290609,008.0,062,00000.0,01.5,99
A,33.79113,N,084.39906,W,200600,290609,010.6,067,00000.0,01.5,99
A,33.79113,N,084.39900,W,200601,290609,013.1,067,00000.0,01.5,99
A,33.79114,N,084.39893,W,200602,290609,015.5,073,00000.0,01.5,99
A,33.79114,N,084.39885,W,200603,290609,018.0,073,00000.0,01.5,99
A,33.79114,N,084.39875,W,200604,290609,020.9,078,00000.0,01.5,99
A,33.79114,N,084.39864,W,200605,290609,022.7,078,00000.0,01.5,99
A,33.79114,N,084.39853,W,200606,290609,024.4,083,00000.0,01.5,99
A,33.79113,N,084.39841,W,200607,290609,025.4,087,00000.0,01.5,99
A,33.79113,N,084.39828,W,200608,290609,027.4,090,00000.0,01.5,99
